0146000,北海道上富良野町,上富良野町,かみふらのちょう,012013,1,1,0,0,1,1,1,1,上富良野町,かみふらのちょう,北海道上富良野町,ほっかいどうかみふらのちょう,,
0146100,北海道中富良野町,中富良野町,なかふらのちょう,012013,1,1,0,0,1,1,1,1,中富良野町,なかふらのちょう,北海道中富良野町,ほっかいどうなかふらのちょう,,
0146200,北海道南富良野町,南富良野町,みなみふらのちょう,012013,1,1,0,0,1,1,1,1,南富良野町,みなみふらのちょう,北海道南富良野町,ほっかいどうみなみふらのちょう,,
0146300,北海道占冠村,占冠村,しむかっぷむら,012013,1,1,0,0,1,1,1,1,占冠村,しむかっぷむら,北海道占冠村,ほっかいどうしむかっぷむら,,
0146400,北海道和寒町,和寒町,わっさむちょう,012011,1,1,0,0,1,1,1,1,和寒町,わっさむちょう,北海道和寒町,ほっかいどうわっさむちょう,,
0146500,北海道剣淵町,剣淵町,けんぶちちょう,012011,1,1,0,0,1,1,1,1,剣淵町,けんぶちちょう,北海道剣淵町,ほっかいどうけんぶちちょう,,
0146800,北海道下川町,下川町,しもかわちょう,012011,1,1,0,0,1,1,1,1,下川町,しもかわちょう,北海道下川町,ほっかいどうしもかわちょう,,
0146900,北海道美深町,美深町,びふかちょう,012011,1,1,0,0,1,1,1,1,美深町,びふかちょう,北海道美深町,ほっかいどうびふかちょう,,
0147000,北海道音威子府村,音威子府村,おといねっぷむら,012011,1,1,0,0,1,1,1,1,音威子府村,おといねっぷむら,北海道音威子府村,ほっかいどうおといねっぷむら,,
0147100,北海道中川町,中川町,なかがわちょう,012011,1,1,0,0,1,1,1,1,上川中川町,かみかわなかがわちょう,北海道中川町,ほっかいどうなかがわちょう,,
0147200,北海道幌加内町,幌加内町,ほろかないちょう,012011,1,1,0,0,1,1,1,1,幌加内町,ほろかないちょう,北海道幌加内町,ほっかいどうほろかないちょう,,
0148100,北海道増毛町,増毛町,ましけちょう,012023,1,1,1,1,1,1,1,1,増毛町,ましけちょう,北海道増毛町,ほっかいどうましけちょう,,
