岩手,33960,雪,久慈,くじ,久慈市小久慈町第24地割,40,10.1,141,44.9,13,昭63.11.25
岩手,33965,雪,岩泉,いわいずみ,下閉伊郡岩泉町岩泉字中家,39,50.8,141,47.7,105,平3.11.25
宮城,34900,雪,川渡,かわたび,大崎市鳴子温泉字蓬田,38,44.6,140,45.6,170,昭54.11.14
宮城,34906,雪,駒ノ湯,こまのゆ,栗原市栗駒沼倉耕英南,38,54.8,140,49.7,532,平9.10.20
宮城,34910,雪,古川,ふるかわ,大崎市古川大崎字富国,38,35.9,140,54.7,28,昭63.10.31
宮城,34913,官,石巻,いしのまき,石巻市泉町　石巻特別地域気象観測所,38,25.6,141,17.9,43,平15.3.1
宮城,34915,雪,新川,にっかわ,仙台市青葉区新川字清水尻,38,18.2,140,38.2,265,昭59.11.9
宮城,34917,官,仙台,せんだい,仙台市宮城野区五輪　仙台管区気象台,38,15.7,140,53.8,39,平10.12.24
宮城,34920,雪,白石,しろいし,白石市福岡長袋字湯殿山,38,0.9,140,36.7,86,昭59.11.8
宮城,34965,官,名取,なとり,名取市下増田字南原　仙台航空気象観測所,38,8.3,140,55,2,令4.3.16
山形,35900,雪,金山,かねやま,最上郡金山町金山字本町,38,52.7,140,19.9,170,昭57.10.13
山形,35905,雪,狩川,かりかわ,東田川郡庄内町狩川字矢倉,38,48,139,58.4,17,昭54.11.2
山形,35907,官,新庄,しんじょう,新庄市東谷地田町　新庄特別地域気象観測所,38,45.4,140,18.7,105,平10.3.2
山形,35910,雪,櫛引,くしびき,鶴岡市桂荒俣字上桂,38,40.3,139,50.9,33,昭57.10.14
山形,35915,雪,尾花沢,おばなざわ,尾花沢市新町,38,36.5,140,24.7,106,昭54.10.31
山形,35920,雪,肘折,ひじおり,最上郡大蔵村南山,38,36.4,140,9.8,330,昭57.10.13
山形,35925,雪,大井沢,おおいさわ,西村山郡西川町大井沢字中村,38,23.4,139,59.6,440,昭54.11.5
山形,35927,官,山形,やまがた,山形市緑町　山形地方気象台,38,15.3,140,20.7,153,平10.3.2
山形,35930,雪,長井,ながい,長井市平山,38,6.3,140,0.9,210,昭54.11.13
山形,35935,雪,小国,おぐに,西置賜郡小国町増岡字下林,38,4.7,139,44.1,140,昭54.11.7
山形,35940,雪,米沢,よねざわ,米沢市アルカディア,37,54.7,140,8.6,245,昭54.11.8
山形,35945,雪,左沢,あてらざわ,西村山郡大江町本郷字下夕原己,38,22.2,140,11.5,133,昭57.10.12
山形,35950,雪,向町,むかいまち,最上郡最上町向町,38,45.5,140,31,212,昭58.10.13
山形,35955,官,酒田,さかた,酒田市亀ケ崎　酒田特別地域気象観測所,38,54.5,139,50.6,3,平10.3.2
福島,36905,雪,西会津,にしあいづ,耶麻郡西会津町尾野本字樋ノ口原乙,37,35.3,139,39.4,165,昭55.11.6
福島,36910,雪,猪苗代,いなわしろ,耶麻郡猪苗代町大字千代田字中島,37,33.1,140,6.5,519,昭54.11.9
福島,36915,雪,只見,ただみ,南会津郡只見町只見字原,37,20.6,139,18.8,377,昭54.11.12
福島,36921,雪,金山,かねやま,大沼郡金山町大字中川字沖根原,37,28.4,139,31.7,296,昭55.11.6
福島,36923,官,若松,わかまつ,会津若松市材木町　若松特別地域気象観測所,37,29.3,139,54.6,212,平10.3.2
福島,36925,雪,南郷,なんごう,南会津郡南会津町界字梨木平,37,15.9,139,32.2,494,昭55.11.7
福島,36935,雪,田島,たじま,南会津郡南会津町田島字東下原,37,12.4,139,47.7,544,昭57.10.21
福島,36937,官,白河,しらかわ,白河市郭内　白河特別地域気象観測所,37,7.9,140,12.9,355,平10.11.26
福島,36940,雪,桧枝岐,ひのえまた,南会津郡檜枝岐村字上河原,37,0.6,139,22.5,973,昭57.10.21
福島,36945,雪,湯本,ゆもと,岩瀬郡天栄村田良尾字持石,37,16.6,140,3.8,646,昭60.12.4
福島,36950,雪,茂庭,もにわ,福島市飯坂町茂庭字滑滝道,37,53.5,140,26.2,200,平4.10.23
福島,36955,官,福島,ふくしま,福島市松木町　福島地方気象台,37,45.5,140,28.2,67,平10.3.2
福島,36965,官,玉川,たまかわ,石川郡玉川村大字北須釜字はばき田　福島航空気象観測所,37,13.6,140,25.6,372,令3.11.30
茨城,40900,官,水戸,みと,水戸市金町　水戸地方気象台,36,22.8,140,28,29,平11.1.13
茨城,40905,官,つくば,つくば,つくば市長峰　高層気象台,36,3.4,140,7.5,25,平23.11.17
栃木,41900,雪,那須高原,なすこうげん,那須郡那須町大島,37,7.4,140,2.1,749,平元.11.1
栃木,41905,雪,土呂部,どろぶ,日光市土呂部,36,53.5,139,34.1,925,平元.11.1
栃木,41910,官,奥日光,おくにっこう,日光市中宮祠　日光特別地域気象観測所,36,44.3,139,30,1292,平9.3.3
栃木,41915,官,宇都宮,うつのみや,宇都宮市明保野町　宇都宮地方気象台,36,32.9,139,52.1,119,平11.1.15
群馬,42900,雪,藤原,ふじわら,利根郡みなかみ町藤原字屋倉,36,51.8,139,3.5,700,平元.11.1
群馬,42905,雪,みなかみ,みなかみ,利根郡みなかみ町湯原,36,46.4,138,57.9,524,平元.11.1
群馬,42910,雪,草津,くさつ,吾妻郡草津町草津,36,37,138,35.5,1223,平元.11.1
群馬,42915,官,前橋,まえばし,前橋市昭和町　前橋地方気象台,36,24.3,139,3.6,112,平11.1.12
埼玉,43900,官,秩父,ちちぶ,秩父市上町　秩父特別地域気象観測所,35,59.4,139,4.4,232,平9.3.3
埼玉,43905,官,熊谷,くまがや,熊谷市桜町　熊谷地方気象台,36,9,139,22.8,30,平11.1.13
埼玉,43910,雪,さいたま,さいたま,さいたま市桜区大字宿,35,52.5,139,35.2,8,令3.11.30
東京,44900,官,東京,とうきょう,千代田区北の丸公園　東京管区気象台,35,41.5,139,45,25,平10.12.25
千葉,45900,官,銚子,ちょうし,銚子市川口町　銚子地方気象台,35,44.3,140,51.4,20,平23.4.1
千葉,45905,官,千葉,ちば,千葉市中央区中央港　千葉特別地域気象観測所,35,36.1,140,6.2,3,平22.10.1
神奈川,46900,官,横浜,よこはま,横浜市中区山手町　横浜地方気象台,35,26.3,139,39.1,39,平11.1.14
長野,48900,雪,野沢温泉,のざわおんせん,下高井郡野沢温泉村大字豊郷字南原,36,54.7,138,26.5,576,昭55.12.1
長野,48905,雪,信濃町,しなのまち,上水内郡信濃町柏原字小丸山,36,48.5,138,11.8,685,昭56.11.1
長野,48910,雪,飯山,いいやま,飯山市大字飯山字大道東,36,52.5,138,22.5,313,昭58.10.14
長野,48915,雪,小谷,おたり,北安曇郡小谷村大字中土,36,49.3,137,55.8,550,昭58.10.13
長野,48920,雪,白馬,はくば,北安曇郡白馬村北城,36,41.9,137,51.7,703,昭55.12.1
長野,48925,官,長野,ながの,長野市箱清水　長野地方気象台,36,39.7,138,11.5,418,平9.3.3
長野,48930,雪,大町,おおまち,大町市大町,36,31.4,137,49.9,784,昭56.11.1
長野,48935,雪,菅平,すがだいら,上田市菅平高原,36,31.9,138,19.5,1253,昭56.11.1
長野,48936,官,松本,まつもと,松本市沢村　松本特別地域気象観測所,36,14.8,137,58.2,610,平19.10.1
長野,48937,官,諏訪,すわ,諏訪市湖岸通り　諏訪特別地域気象観測所,36,2.7,138,6.5,760,平10.12.25
長野,48938,官,軽井沢,かるいざわ,北佐久郡軽井沢町大字追分　軽井沢特別地域気象観測所,36,20.5,138,32.8,999,平21.10.1
長野,48940,雪,開田高原,かいだこうげん,木曽郡木曽町開田高原西野,35,56.3,137,36.1,1130,平3.12.1
長野,48945,官,飯田,いいだ,飯田市高羽町　飯田特別地域気象観測所,35,31.4,137,49.3,516,平18.10.1
山梨,49900,官,甲府,こうふ,甲府市飯田　甲府地方気象台,35,40,138,33.2,273,平10.12.26
山梨,49905,官,河口湖,かわぐちこ,南都留郡富士河口湖町船津　河口湖特別地域気象観測所,35,30,138,45.6,860,平15.10.31
静岡,50900,官,静岡,しずおか,静岡市駿河区曲金　静岡地方気象台,34,58.5,138,24.2,14,令2.2.3
愛知,51900,官,名古屋,なごや,名古屋市千種区日和町　名古屋地方気象台,35,10,136,57.9,51,平11.1.20
岐阜,52900,雪,河合,かわい,飛騨市河合町角川,36,18.3,137,6,471,昭55.10.27
岐阜,52905,雪,神岡,かみおか,飛騨市神岡町殿,36,19.3,137,18.5,455,昭58.10.12
