860604016702,桂川下流,かつらがわかりゅう
860604016703,淀川水系　桂川中流・園部川,よどがわすいけいかつらがわちゅうりゅうそのべがわ
860604018200,淀川水系　鴨川・高野川,よどがわすいけいかもがわたかのがわ
860604037101,木津川上流,きづがわじょうりゅう
860604037102,木津川下流,きづがわかりゅう
860604051600,名張川,なばりがわ
860604086300,淀川水系琵琶湖,よどがわすいけいびわこ
860604101200,淀川水系姉川,よどがわすいけいあねがわ
860604101300,淀川水系高時川,よどがわすいけいたかときがわ
860604120300,淀川水系日野川,よどがわすいけいひのがわ
860604127501,淀川水系野洲川上流,よどがわすいけいやすがわじょうりゅう
860604127502,野洲川下流,やすがわかりゅう
860604131100,淀川水系杣川,よどがわすいけいそまがわ
860605000101,加古川上流,かこがわじょうりゅう
860605000102,加古川下流,かこがわかりゅう
860606000101,揖保川上流,いぼがわじょうりゅう
860606000102,揖保川下流,いぼがわかりゅう
860607000100,九頭竜川,くずりゅうがわ
860607000200,九頭竜川水系竹田川,くずりゅうがわすいけいたけだがわ
860607001902,日野川下流,ひのがわかりゅう
860607001903,九頭竜川水系日野川中流,くずりゅうがわすいけいひのがわちゅうりゅう
860607002200,九頭竜川水系足羽川,くずりゅうがわすいけいあすわがわ
860608000100,北川,きたがわ
860609000102,由良川下流,ゆらがわかりゅう
860609000103,由良川中流,ゆらがわちゅうりゅう
860610000100,円山川,まるやまがわ
860610002600,出石川,いずしがわ
870701000100,千代川,せんだいがわ
870701000900,袋川・新袋川,ふくろがわしんふくろがわ
870702000100,天神川,てんじんがわ
870702000300,小鴨川,おがもがわ
870702000400,国府川,こうがわ
870703000100,日野川,ひのがわ
870703000300,法勝寺川,ほっしょうじがわ
870704000100,斐伊川,ひいかわ
870704002800,斐伊川水系飯梨川,ひいかわすいけいいいなしがわ
870704024400,神戸川,かんどがわ
870705000101,江の川上流,ごうのかわじょうりゅう
870705000102,江の川下流,ごうのかわかりゅう
870705015700,神野瀬川,かんのせがわ
870705016300,馬洗川,ばせんがわ
870705016400,西城川,さいじょうがわ
870706000100,高津川,たかつがわ
870706001700,匹見川,ひきみがわ
870707000100,佐波川,さばがわ
870708000100,小瀬川,おぜがわ
870709000101,太田川上流,おおたがわじょうりゅう
870709000102,太田川下流,おおたがわかりゅう
870709002900,三篠川,みささがわ
870709004700,根谷川,ねのたにがわ
870710000100,芦田川,あしだがわ
870710001100,高屋川,たかやがわ
870711000100,高梁川,たかはしがわ
870711000500,小田川,おだがわ
870712000100,旭川,あさひがわ
870712000103,旭川水系旭川中流部,あさひがわすいけいあさひがわちゅうりゅうぶ
870712000400,百間川,ひゃっけんがわ
870713000100,吉井川,よしいがわ
870713002800,金剛川,こんごうがわ
880801000100,重信川,しげのぶがわ
880802000100,肱川,ひじかわ
880803000100,四万十川,しまんとがわ
880804000100,仁淀川,によどがわ
880805000100,物部川,ものべがわ
880806000100,那賀川,なかがわ
880807000100,吉野川,よしのがわ
880808000100,土器川,どきがわ
890901000101,遠賀川上流部,おんががわじょうりゅうぶ
890901000102,遠賀川下流部,おんががわかりゅうぶ
890901010300,彦山川,ひこさんがわ
890902000100,松浦川,まつうらがわ
890902001300,徳須恵川,とくすえがわ
890902004900,厳木川,きゅうらぎがわ
890903000100,本明川,ほんみょうがわ
890904000100,六角川,ろっかくがわ
890904000300,牛津川,うしづがわ
890905000100,嘉瀬川,かせがわ
890906000102,筑後川下流部,ちくごがわかりゅうぶ
890906000104,筑後川上中流部,ちくごがわじょうちゅうりゅうぶ
890907000100,矢部川,やべがわ
890908000100,菊池川水系,きくちがわすいけい
890909000100,白川,しらかわ
890910000100,緑川水系,みどりかわすいけい
890911000100,球磨川,くまがわ
890912000101,川内川上流部,せんだいがわじょうりゅうぶ
890912000102,川内川下流部,せんだいがわかりゅうぶ
890913000100,肝属川水系,きもつきがわすいけい
890914000101,大淀川上流部,おおよどがわじょうりゅうぶ
890914000102,大淀川下流部,おおよどがわかりゅうぶ
890914003300,本庄川,ほんじょうがわ
890915000100,小丸川,おまるがわ
890916000100,五ヶ瀬川・大瀬川,ごかせがわおおせがわ
890917000100,番匠川,ばんじょうがわ
890918000100,大野川水系,おおのがわすいけい
890919000100,大分川,おおいたがわ
890919001100,七瀬川,ななせがわ
890920000101,山国川上流部,やまくにがわじょうりゅうぶ
890920000102,山国川下流部,やまくにがわかりゅうぶ
