130011,２３区西部,にじゅうさんくせいぶ,1,0,0,0,0,0,0,0,1,0
130012,２３区東部,にじゅうさんくとうぶ,1,0,0,0,0,0,0,0,1,0
130013,多摩北部,たまほくぶ,1,0,0,0,0,0,0,0,1,0
130014,多摩西部,たませいぶ,1,0,0,0,0,0,0,0,1,0
130015,多摩南部,たまなんぶ,1,0,0,0,0,0,0,0,1,0
130020,伊豆諸島北部,いずしょとうほくぶ,0,1,0,1,0,0,1,0,0,1
130021,大島,おおしま,1,0,0,0,0,0,0,0,1,0
130022,新島,にいじま,1,0,0,0,0,0,0,0,1,0
130030,伊豆諸島南部,いずしょとうなんぶ,0,1,0,1,0,0,1,0,0,1
130031,八丈島,はちじょうじま,1,0,0,0,0,0,0,0,1,0
130032,三宅島,みやけじま,1,0,0,0,0,0,0,0,1,0
130040,小笠原諸島,おがさわらしょとう,1,1,0,1,0,0,1,0,0,0
130100,伊豆諸島,いずしょとう,0,0,0,0,0,0,1,0,0,0
140000,神奈川県,かながわけん,0,0,1,0,1,1,1,1,0,0
140010,東部,とうぶ,0,1,0,1,0,0,0,0,0,1
140011,横浜・川崎,よこはまかわさき,1,0,0,0,0,0,0,0,1,0
140012,湘南,しょうなん,1,0,0,0,0,0,0,0,1,0
140013,三浦半島,みうらはんとう,1,0,0,0,0,0,0,0,1,0
140020,西部,せいぶ,0,1,0,1,0,0,0,0,0,1
140021,相模原,さがみはら,1,0,0,0,0,0,0,0,1,0
140022,県央,けんおう,1,0,0,0,0,0,0,0,1,0
140023,足柄上,あしがらかみ,1,0,0,0,0,0,0,0,1,0
140024,西湘,せいしょう,1,0,0,0,0,0,0,0,1,0
150000,新潟県,にいがたけん,0,0,1,0,1,1,1,1,0,0
150010,下越,かえつ,0,1,0,1,0,0,0,0,0,1
150011,新潟地域,にいがたちいき,1,0,0,0,0,0,0,0,1,0
150012,岩船地域,いわふねちいき,1,0,0,0,0,0,0,0,1,0
150013,新発田地域,しばたちいき,1,0,0,0,0,0,0,0,1,0
150014,五泉地域,ごせんちいき,1,0,0,0,0,0,0,0,1,0
150020,中越,ちゅうえつ,0,1,0,1,0,0,0,0,0,1
150021,長岡地域,ながおかちいき,1,0,0,0,0,0,0,0,1,0
150022,三条地域,さんじょうちいき,1,0,0,0,0,0,0,0,1,0
150023,魚沼市,うおぬまし,1,0,0,0,0,0,0,0,1,0
150024,柏崎地域,かしわざきちいき,1,0,0,0,0,0,0,0,1,0
150025,南魚沼地域,みなみうおぬまちいき,1,0,0,0,0,0,0,0,1,0
150026,十日町地域,とおかまちちいき,1,0,0,0,0,0,0,0,1,0
150030,上越,じょうえつ,0,1,0,1,0,0,0,0,0,1
150031,上越市,じょうえつし,1,0,0,0,0,0,0,0,1,0
150032,糸魚川市,いといがわし,1,0,0,0,0,0,0,0,1,0
150033,妙高市,みょうこうし,1,0,0,0,0,0,0,0,1,0
150040,佐渡,さど,1,1,0,1,0,0,0,0,1,1
160000,富山県,とやまけん,0,0,1,0,1,1,1,1,0,0
160010,東部,とうぶ,0,1,0,1,0,0,0,0,0,1
160011,東部南,とうぶみなみ,1,0,0,0,0,0,0,0,1,0
160012,東部北,とうぶきた,1,0,0,0,0,0,0,0,1,0
160020,西部,せいぶ,0,1,0,1,0,0,0,0,0,1
160021,西部北,せいぶきた,1,0,0,0,0,0,0,0,1,0
160022,西部南,せいぶみなみ,1,0,0,0,0,0,0,0,1,0
170000,石川県,いしかわけん,0,0,1,0,1,1,1,1,0,0
170010,加賀,かが,0,1,0,1,0,0,0,0,0,1
170011,加賀北部,かがほくぶ,1,0,0,0,0,0,0,0,1,0
170012,加賀南部,かがなんぶ,1,0,0,0,0,0,0,0,1,0
