30001300010000054,,相瀬,和歌山県古座川水系古座川
30001300010000053,,月野瀬,和歌山県古座川水系古座川
30006600010000033,,川原河,和歌山県日高川水系日高川
30006600010000032,,高津尾,和歌山県日高川水系日高川
30006600010000031,,川辺,和歌山県日高川水系日高川
30007700010000027,,粟生,和歌山県有田川水系有田川
30007700010000026,,金屋,和歌山県有田川水系有田川
86060100010300063,,本宮,熊野川中流（本宮区間）
86060100010500062,,日足,熊野川中流（日足区間）
87070100010000006,,用瀬,千代川
87070100010000007,,袋河原,千代川
87070100010000005,,行徳,千代川
87070100090000009,,宮ノ下,袋川・新袋川
87070200010000008,,竹田橋,天神川
87070200010000006,,小田,天神川
87070200030000005,,河原町,小鴨川
87070200040000002,,福光,国府川
87070300010000003,,溝口,日野川
87070300010000004,,車尾,日野川
87070300030000009,,福市,法勝寺川
31002700010000024,,瀬戸,鳥取県由良川
87070400010000013,,木次,斐伊川
87070400010000017,,新伊萱,斐伊川
87070400010000016,,上島,斐伊川
87070400010000014,,大津,斐伊川
87070400010000015,,灘分,斐伊川
87070402440000006,,馬木,神戸川
87070402440000019,,古志橋,神戸川
87070500010200003,,大津,江の川下流
87070500010200013,,都賀,江の川下流
87070500010200001,,川本,江の川下流
87070500010200002,,谷住郷,江の川下流
87070500010200004,,川平,江の川下流
87070600010000021,,神田,高津川
87070600010000022,,高角,高津川
87070600170000025,,横田,匹見川
32000400010000078,,染羽,益田川水系益田川
32001100010000073,,中場,周布川水系周布川
87070400280000018,,矢田,斐伊川水系飯梨川
87071100010000041,,日羽,高梁川
87071100010000050,,船穂,高梁川
87071100050000046,,矢掛,小田川
87071200010000023,,下牧,旭川
87071200010000026,,三野,旭川
87071200010000034,,相生橋,旭川
87071200040000035,,原尾島橋,百間川
87071300010000003,,津瀬,吉井川
87071300010000005,,御休,吉井川
87071300280000010,,尺所,金剛川
33000900010000006,,笹ヶ瀬,笹ヶ瀬川水系笹ヶ瀬川・足守川
33000900010000008,,甫崎,笹ヶ瀬川水系笹ヶ瀬川・足守川
87071200010300014,,福渡,旭川水系旭川中流部
87071200010300015,,金川（県）,旭川水系旭川中流部
87070500010100010,,吉田,江の川上流
87070500010100001,,粟屋,江の川上流
87070500010100002,,尾関山,江の川上流
87070501570000006,,神野瀬川,神野瀬川
87070501630000005,,南畑敷,馬洗川
87070501640000008,,三次,西城川
87070800010000040,,小川津,小瀬川
87070800010000041,,両国橋,小瀬川
87070900010100010,,土居,太田川上流
87070900010100011,,加計,太田川上流
87070900010100012,,飯室,太田川上流
87070900010200013,,中野,太田川下流
87070900010200016,,矢口第一,太田川下流
87070900010200018,,祇園大橋,太田川下流
87070900290000007,,中深川,三篠川
87070900470000005,,新川橋,根谷川
87071000010000009,,矢野原,芦田川
87071000010000002,,府中,芦田川
87071000010000001,,山手,芦田川
87071000110000016,,御幸,高屋川
34001300010000024,,七宝,沼田川水系沼田川
34001300010000025,,船木,沼田川水系沼田川
34002100010000005,,町田,黒瀬川水系黒瀬川
87070700010000001,,新橋,佐波川
87070700010000005,,漆尾,佐波川
87070700010000002,,堀,佐波川
35000200010200002,,臥龍橋,錦川水系錦川下流部
35000200010300006,,南桑,錦川水系錦川中流部
35001900010000031,,島田,島田川水系島田川
35003600010000046,,朝田,椹野川水系椹野川
35003600010000043,,鰐石,椹野川水系椹野川
35003600190000044,,御堀橋,椹野川水系仁保川
35004600010000055,,持世寺,厚東川水系厚東川
88080600010000022,,古庄（上流）,那賀川
88080600010000023,,古庄（下流）,那賀川
88080700010000004,,池田（無堤）,吉野川
88080700010000010,,池田（有堤）,吉野川
88080700010000002,,岩津（無堤）,吉野川
88080700010000012,,岩津（有堤）,吉野川
88080700010000003,,中央橋,吉野川
88080700010000007,,第十,吉野川
36000700010000093,,横瀬,勝浦川水系勝浦川
36000700010000094,,江田,勝浦川水系勝浦川
88080800010000005,,祓川橋（丸亀区域）,土器川
88080800010000006,,祓川橋（まんのう区域）,土器川
37002600010000032,,成合,香東川水系香東川
88080100010000006,,出合,重信川
88080200010000007,,大洲第二,肱川
88080300010000003,,具同（無堤）,四万十川
88080300010000011,,具同（有堤）,四万十川
88080400010000009,,伊野,仁淀川
88080500010000001,,深渕（無堤）,物部川
88080500010000019,,深渕（有堤）,物部川
89090100010100002,,川島,遠賀川上流部
89090100010200004,,日の出橋,遠賀川下流部
89090100010200006,,中間,遠賀川下流部
89090100010200012,,宮田橋,遠賀川下流部
89090101030000008,,伊田,彦山川
89090600010200028,,瀬ノ下,筑後川下流部
89090600010400023,,小渕,筑後川上中流部
89090600010400025,,荒瀬,筑後川上中流部
89090600010400027,,片ノ瀬,筑後川上中流部
89090700010000001,,船小屋,矢部川
40001800010000007,,山王橋,御笠川水系御笠川
89090200010000047,,牟田部,松浦川
89090200010000046,,川西橋,松浦川
89090200130000050,,徳須恵橋,徳須恵川
89090200490000051,,中島橋,厳木川
89090400010000021,,潮見橋,六角川
89090400030000025,,妙見橋,牛津川
89090500010000008,,川上,嘉瀬川
89090300010000001,,裏山,本明川
89090800010000004,,玉名,菊池川水系
89090800010000003,,山鹿,菊池川水系
89090800010000001,,広瀬,菊池川水系
89090800010000005,,佐野,菊池川水系
89090900010000028,,代継橋,白川
89091000010000003,,城南,緑川水系
89091000010000002,,中甲橋,緑川水系
89091000010000006,,大六橋,緑川水系
89091000010000005,,御船,緑川水系
89091100010000007,,萩原,球磨川
89091100010000005,,大野,球磨川
89091100010000004,,渡,球磨川
89091100010000003,,人吉,球磨川
89091100010000002,,一武,球磨川
89091100010000001,,多良木,球磨川
89091700010000002,,番匠橋,番匠川
89091800010000052,,白滝橋,大野川水系
89091900010000032,,府内大橋,大分川
89091900010000027,,同尻,大分川
89091900110000031,,胡麻鶴,七瀬川
89092000010100007,,柿坂,山国川上流部
89092000010200002,,下唐原,山国川下流部
44000800010000060,,別府橋,駅館川水系駅館川
89091400010100021,,岳下,大淀川上流部
89091400010100023,,樋渡,大淀川上流部
89091400010200024,,高岡,大淀川下流部
89091400010200025,,柏田,大淀川下流部
89091400330000027,,嵐田,本庄川
89091500010000002,,小丸大橋,小丸川
89091600010000004,,三ツ瀬,五ヶ瀬川・大瀬川
89091600010000003,,松山,五ヶ瀬川・大瀬川
45002600010000018,,清滝橋,清武川水系清武川
45004000010000036,,東郷橋,広渡川水系広渡川
45004000010000035,,谷之城橋,広渡川水系広渡川
45004000070000039,,東光寺橋,広渡川水系酒谷川
45004000070000033,,本町橋,広渡川水系酒谷川
89091200010100002,,真幸,川内川上流部
89091200010100004,,栗野橋,川内川上流部
89091200010200009,,宮之城,川内川下流部
89091200010200012,,川内,川内川下流部
89091300010000002,,俣瀬,肝属川水系
89091300010000007,,王子橋,肝属川水系
89091300010000005,,豊栄,肝属川水系
89091300010000004,,高山橋,肝属川水系
89091300010000003,,姶良橋,肝属川水系
46006000010000015,,大渡橋,万之瀬川水系万之瀬川・加世田川
46006000010000014,,万之瀬橋,万之瀬川水系万之瀬川・加世田川
46006000010000016,,日新橋,万之瀬川水系万之瀬川・加世田川
