120,空知地方北部,そらちちほうほくぶ,0122800,深川市,ふかがわし,0122820,深川市１条,ふかがわしいちじょう
120,空知地方北部,そらちちほうほくぶ,0143300,妹背牛町,もせうしちょう,0143331,妹背牛町妹背牛,もせうしちょうもせうし
120,空知地方北部,そらちちほうほくぶ,0143400,秩父別町,ちっぷべつちょう,0143431,秩父別町役場,ちっぷべつちょうやくば
120,空知地方北部,そらちちほうほくぶ,0143700,北竜町,ほくりゅうちょう,0143700,北竜町竜西,ほくりゅうちょうりゅうさい
120,空知地方北部,そらちちほうほくぶ,0143700,北竜町,ほくりゅうちょう,0143731,北竜町和,ほくりゅうちょうやわら
120,空知地方北部,そらちちほうほくぶ,0143800,沼田町,ぬまたちょう,0143820,沼田町沼田,ぬまたちょうぬまた
121,空知地方中部,そらちちほうちゅうぶ,0121600,芦別市,あしべつし,0121600,芦別市旭町,あしべつしあさひちょう
121,空知地方中部,そらちちほうちゅうぶ,0121600,芦別市,あしべつし,0121620,芦別市北２条,あしべつしきたにじょう
121,空知地方中部,そらちちほうちゅうぶ,0121800,赤平市,あかびらし,0121831,赤平市泉町,あかびらしいずみまち
121,空知地方中部,そらちちほうちゅうぶ,0122500,滝川市,たきかわし,0122500,滝川市大町,たきかわしおおまち
121,空知地方中部,そらちちほうちゅうぶ,0122500,滝川市,たきかわし,0122520,滝川市新町,たきかわししんまち
121,空知地方中部,そらちちほうちゅうぶ,0122600,砂川市,すながわし,0122632,砂川市西７条,すながわしにしななじょう
121,空知地方中部,そらちちほうちゅうぶ,0122700,歌志内市,うたしないし,0122731,歌志内市本町,うたしないしほんちょう
121,空知地方中部,そらちちほうちゅうぶ,0142400,奈井江町,ないえちょう,0142432,奈井江町奈井江,ないえちょうないえ
121,空知地方中部,そらちちほうちゅうぶ,0142500,上砂川町,かみすながわちょう,0142532,上砂川町上砂川,かみすながわちょうかみすながわ
121,空知地方中部,そらちちほうちゅうぶ,0143100,浦臼町,うらうすちょう,0143130,浦臼町ウラウスナイ,うらうすちょううらうすない
121,空知地方中部,そらちちほうちゅうぶ,0143200,新十津川町,しんとつかわちょう,0143232,新十津川町中央,しんとつかわちょうちゅうおう
121,空知地方中部,そらちちほうちゅうぶ,0143600,雨竜町,うりゅうちょう,0143632,雨竜町フシコウリウ,うりゅうちょうふしこうりう
122,空知地方南部,そらちちほうなんぶ,0120900,夕張市,ゆうばりし,0120900,夕張市若菜,ゆうばりしわかな
122,空知地方南部,そらちちほうなんぶ,0121000,岩見沢市,いわみざわし,0121000,岩見沢市５条,いわみざわしごじょう
122,空知地方南部,そらちちほうなんぶ,0121000,岩見沢市,いわみざわし,0121021,岩見沢市鳩が丘,いわみざわしはとがおか
122,空知地方南部,そらちちほうなんぶ,0121000,岩見沢市,いわみざわし,0121032,岩見沢市北村赤川,いわみざわしきたむらあかがわ
122,空知地方南部,そらちちほうなんぶ,0121000,岩見沢市,いわみざわし,0121034,岩見沢市栗沢町東本町,いわみざわしくりさわちょうひがしほんちょう
122,空知地方南部,そらちちほうなんぶ,0121500,美唄市,びばいし,0121501,美唄市西５条,びばいしにしごじょう
122,空知地方南部,そらちちほうなんぶ,0121500,美唄市,びばいし,0121520,美唄市西３条,びばいしにしさんじょう
122,空知地方南部,そらちちほうなんぶ,0122200,三笠市,みかさし,0122231,三笠市幸町,みかさしさいわいちょう
122,空知地方南部,そらちちほうなんぶ,0142300,南幌町,なんぽろちょう,0142331,南幌町栄町,なんぽろちょうさかえまち
122,空知地方南部,そらちちほうなんぶ,0142700,由仁町,ゆにちょう,0142720,由仁町新光,ゆにちょうしんこう
122,空知地方南部,そらちちほうなんぶ,0142800,長沼町,ながぬまちょう,0142831,長沼町中央,ながぬまちょうちゅうおう
122,空知地方南部,そらちちほうなんぶ,0142900,栗山町,くりやまちょう,0142931,栗山町松風,くりやまちょうまつかぜ
122,空知地方南部,そらちちほうなんぶ,0143000,月形町,つきがたちょう,0143020,月形町円山公園,つきがたちょうまるやまこうえん
125,上川地方北部,かみかわちほうほくぶ,0122000,士別市,しべつし,0122001,士別市朝日町,しべつしあさひちょう
125,上川地方北部,かみかわちほうほくぶ,0122000,士別市,しべつし,0122002,士別市東６条,しべつしひがしろくじょう
125,上川地方北部,かみかわちほうほくぶ,0122000,士別市,しべつし,0122021,士別市東３条,しべつしひがしさんじょう
125,上川地方北部,かみかわちほうほくぶ,0122100,名寄市,なよろし,0122100,名寄市大通,なよろしおおどおり
125,上川地方北部,かみかわちほうほくぶ,0122100,名寄市,なよろし,0122120,名寄市西５条,なよろしにしごじょう
125,上川地方北部,かみかわちほうほくぶ,0122100,名寄市,なよろし,0122131,名寄市風連町,なよろしふうれんちょう
125,上川地方北部,かみかわちほうほくぶ,0146400,和寒町,わっさむちょう,0146420,和寒町西町,わっさむちょうにしまち
125,上川地方北部,かみかわちほうほくぶ,0146500,剣淵町,けんぶちちょう,0146531,剣淵町仲町,けんぶちちょうなかまち
125,上川地方北部,かみかわちほうほくぶ,0146800,下川町,しもかわちょう,0146820,下川町北町,しもかわちょうきたまち
125,上川地方北部,かみかわちほうほくぶ,0146900,美深町,びふかちょう,0146920,美深町西町,びふかちょうにしまち
125,上川地方北部,かみかわちほうほくぶ,0146900,美深町,びふかちょう,0146921,美深町仁宇布,びふかちょうにうぷ
125,上川地方北部,かみかわちほうほくぶ,0147000,音威子府村,おといねっぷむら,0147020,音威子府村音威子府,おといねっぷむらおといねっぷ
125,上川地方北部,かみかわちほうほくぶ,0147100,上川中川町,かみかわなかがわちょう,0147120,上川中川町中川,かみかわなかがわちょうなかがわ
125,上川地方北部,かみかわちほうほくぶ,0147200,幌加内町,ほろかないちょう,0147220,幌加内町平和,ほろかないちょうへいわ
125,上川地方北部,かみかわちほうほくぶ,0147200,幌加内町,ほろかないちょう,0147221,幌加内町朱鞠内,ほろかないちょうしゅまりない
126,上川地方中部,かみかわちほうちゅうぶ,0120400,旭川市,あさひかわし,0120401,旭川市宮前１条,あさひかわしみやまえいちじょう
126,上川地方中部,かみかわちほうちゅうぶ,0120400,旭川市,あさひかわし,0120420,旭川市７条,あさひかわしななじょう
126,上川地方中部,かみかわちほうちゅうぶ,0145200,鷹栖町,たかすちょう,0145231,鷹栖町南１条,たかすちょうみなみいちじょう
126,上川地方中部,かみかわちほうちゅうぶ,0145300,東神楽町,ひがしかぐらちょう,0145332,東神楽町南１条,ひがしかぐらちょうみなみいちじょう
126,上川地方中部,かみかわちほうちゅうぶ,0145400,当麻町,とうまちょう,0145431,当麻町３条,とうまちょうさんじょう
126,上川地方中部,かみかわちほうちゅうぶ,0145500,比布町,ぴっぷちょう,0145531,比布町北町,ぴっぷちょうきたまち
126,上川地方中部,かみかわちほうちゅうぶ,0145600,愛別町,あいべつちょう,0145620,愛別町南町,あいべつちょうみなみまち
126,上川地方中部,かみかわちほうちゅうぶ,0145700,上川地方上川町,かみかわちほうかみかわちょう,0145701,上川地方上川町越路,かみかわちほうかみかわちょうこしじ
126,上川地方中部,かみかわちほうちゅうぶ,0145700,上川地方上川町,かみかわちほうかみかわちょう,0145720,上川地方上川町花園町,かみかわちほうかみかわちょうはなぞのちょう
126,上川地方中部,かみかわちほうちゅうぶ,0145700,上川地方上川町,かみかわちほうかみかわちょう,0145721,上川地方上川町清川,かみかわちほうかみかわちょうきよかわ
126,上川地方中部,かみかわちほうちゅうぶ,0145800,東川町,ひがしかわちょう,0145830,東川町東町,ひがしかわちょうひがしまち
126,上川地方中部,かみかわちほうちゅうぶ,0145900,美瑛町,びえいちょう,0145920,美瑛町本町,びえいちょうもとまち
126,上川地方中部,かみかわちほうちゅうぶ,0145900,美瑛町,びえいちょう,0145921,美瑛町忠別,びえいちょうちゅうべつ
127,上川地方南部,かみかわちほうなんぶ,0122900,富良野市,ふらのし,0122900,富良野市若松町,ふらのしわかまつちょう
127,上川地方南部,かみかわちほうなんぶ,0122900,富良野市,ふらのし,0122920,富良野市末広町,ふらのしすえひろちょう
127,上川地方南部,かみかわちほうなんぶ,0146000,上富良野町,かみふらのちょう,0146000,上富良野町大町,かみふらのちょうおおまち
127,上川地方南部,かみかわちほうなんぶ,0146100,中富良野町,なかふらのちょう,0146131,中富良野町本町,なかふらのちょうもとまち
127,上川地方南部,かみかわちほうなんぶ,0146200,南富良野町,みなみふらのちょう,0146200,南富良野町幾寅,みなみふらのちょういくとら
127,上川地方南部,かみかわちほうなんぶ,0146200,南富良野町,みなみふらのちょう,0146220,南富良野町役場,みなみふらのちょうやくば
127,上川地方南部,かみかわちほうなんぶ,0146300,占冠村,しむかっぷむら,0146320,占冠村中央,しむかっぷむらちゅうおう
130,留萌地方中北部,るもいちほうちゅうほくぶ,0148300,苫前町,とままえちょう,0148331,苫前町旭,とままえちょうあさひ
130,留萌地方中北部,るもいちほうちゅうほくぶ,0148400,羽幌町,はぼろちょう,0148400,羽幌町南３条,はぼろちょうみなみさんじょう
130,留萌地方中北部,るもいちほうちゅうほくぶ,0148400,羽幌町,はぼろちょう,0148401,羽幌町焼尻,はぼろちょうやぎしり
130,留萌地方中北部,るもいちほうちゅうほくぶ,0148400,羽幌町,はぼろちょう,0148420,羽幌町南町,はぼろちょうみなみまち
130,留萌地方中北部,るもいちほうちゅうほくぶ,0148500,初山別村,しょさんべつむら,0148500,初山別村有明,しょさんべつむらありあけ
130,留萌地方中北部,るもいちほうちゅうほくぶ,0148500,初山別村,しょさんべつむら,0148520,初山別村初山別,しょさんべつむらしょさんべつ
130,留萌地方中北部,るもいちほうちゅうほくぶ,0148600,遠別町,えんべつちょう,0148620,遠別町本町,えんべつちょうほんちょう
130,留萌地方中北部,るもいちほうちゅうほくぶ,0148700,天塩町,てしおちょう,0148720,天塩町川口,てしおちょうかわぐち
131,留萌地方南部,るもいちほうなんぶ,0121200,留萌市,るもいし,0121201,留萌市大町,るもいしおおまち
131,留萌地方南部,るもいちほうなんぶ,0121200,留萌市,るもいし,0121220,留萌市幸町,るもいしさいわいちょう
131,留萌地方南部,るもいちほうなんぶ,0148100,増毛町,ましけちょう,0148120,増毛町見晴町,ましけちょうみはらしちょう
131,留萌地方南部,るもいちほうなんぶ,0148100,増毛町,ましけちょう,0148121,増毛町岩尾,ましけちょういわお
131,留萌地方南部,るもいちほうなんぶ,0148200,小平町,おびらちょう,0148220,小平町鬼鹿,おびらちょうおにしか
131,留萌地方南部,るもいちほうなんぶ,0148200,小平町,おびらちょう,0148221,小平町達布,おびらちょうたっぷ
135,宗谷地方北部,そうやちほうほくぶ,0121400,稚内市,わっかないし,0121401,稚内市恵北,わっかないしけいほく
135,宗谷地方北部,そうやちほうほくぶ,0121400,稚内市,わっかないし,0121402,稚内市開運,わっかないしかいうん
135,宗谷地方北部,そうやちほうほくぶ,0121400,稚内市,わっかないし,0121420,稚内市中央,わっかないしちゅうおう
135,宗谷地方北部,そうやちほうほくぶ,0121400,稚内市,わっかないし,0121421,稚内市宗谷岬,わっかないしそうやみさき
135,宗谷地方北部,そうやちほうほくぶ,0121400,稚内市,わっかないし,0121423,稚内市沼川,わっかないしぬまかわ
135,宗谷地方北部,そうやちほうほくぶ,0151100,猿払村,さるふつむら,0151121,猿払村浅茅野,さるふつむらあさじの
135,宗谷地方北部,そうやちほうほくぶ,0151100,猿払村,さるふつむら,0151122,猿払村浜鬼志別,さるふつむらはまおにしべつ
135,宗谷地方北部,そうやちほうほくぶ,0151600,豊富町,とよとみちょう,0151620,豊富町西６条,とよとみちょうにしろくじょう
135,宗谷地方北部,そうやちほうほくぶ,0152000,幌延町,ほろのべちょう,0152031,幌延町宮園町,ほろのべちょうみやぞのまち
136,宗谷地方南部,そうやちほうなんぶ,0151200,浜頓別町,はまとんべつちょう,0151220,浜頓別町クッチャロ,はまとんべつちょうくっちゃろ
136,宗谷地方南部,そうやちほうなんぶ,0151300,中頓別町,なかとんべつちょう,0151320,中頓別町中頓別,なかとんべつちょうなかとんべつ
136,宗谷地方南部,そうやちほうなんぶ,0151400,宗谷枝幸町,そうやえさしちょう,0151401,宗谷枝幸町岬町,そうやえさしちょうみさきちょう
136,宗谷地方南部,そうやちほうなんぶ,0151400,宗谷枝幸町,そうやえさしちょう,0151403,宗谷枝幸町本町,そうやえさしちょうほんちょう
136,宗谷地方南部,そうやちほうなんぶ,0151400,宗谷枝幸町,そうやえさしちょう,0151420,宗谷枝幸町栄町,そうやえさしちょうさかえちょう
136,宗谷地方南部,そうやちほうなんぶ,0151400,宗谷枝幸町,そうやえさしちょう,0151421,宗谷枝幸町歌登東町,そうやえさしちょううたのぼりひがしまち
136,宗谷地方南部,そうやちほうなんぶ,0151400,宗谷枝幸町,そうやえさしちょう,0151422,宗谷枝幸町風烈布,そうやえさしちょうふうれっぷ
139,北海道利尻礼文,ほっかいどうりしりれぶん,0151700,礼文町,れぶんちょう,0151700,礼文町上泊埼,れぶんちょううえどまりさき
139,北海道利尻礼文,ほっかいどうりしりれぶん,0151700,礼文町,れぶんちょう,0151720,礼文町香深,れぶんちょうかふか
139,北海道利尻礼文,ほっかいどうりしりれぶん,0151700,礼文町,れぶんちょう,0151721,礼文町船泊,れぶんちょうふなどまり
139,北海道利尻礼文,ほっかいどうりしりれぶん,0151800,利尻町,りしりちょう,0151831,利尻町沓形,りしりちょうくつがた
139,北海道利尻礼文,ほっかいどうりしりれぶん,0151900,利尻富士町,りしりふじちょう,0151900,利尻富士町鬼脇,りしりふじちょうおにわき
139,北海道利尻礼文,ほっかいどうりしりれぶん,0151900,利尻富士町,りしりふじちょう,0151920,利尻富士町鴛泊,りしりふじちょうおしどまり
140,網走地方,あばしりちほう,0121100,網走市,あばしりし,0121100,網走市台町,あばしりしだいまち
140,網走地方,あばしりちほう,0121100,網走市,あばしりし,0121121,網走市北２条,あばしりしきたにじょう
140,網走地方,あばしりちほう,0154300,美幌町,びほろちょう,0154301,美幌町東３条,びほろちょうひがしさんじょう
140,網走地方,あばしりちほう,0154400,津別町,つべつちょう,0154420,津別町幸町,つべつちょうさいわいまち
140,網走地方,あばしりちほう,0154500,斜里町,しゃりちょう,0154500,斜里町本町,しゃりちょうほんまち
140,網走地方,あばしりちほう,0154500,斜里町,しゃりちょう,0154521,斜里町ウトロ香川,しゃりちょううとろかがわ
140,網走地方,あばしりちほう,0154600,清里町,きよさとちょう,0154631,清里町羽衣町,きよさとちょうはごろもまち
140,網走地方,あばしりちほう,0154700,小清水町,こしみずちょう,0154721,小清水町小清水,こしみずちょうこしみず
140,網走地方,あばしりちほう,0156400,大空町,おおぞらちょう,0156432,大空町東藻琴,おおぞらちょうひがしもこと
140,網走地方,あばしりちほう,0156400,大空町,おおぞらちょう,0156433,大空町女満別西３条,おおぞらちょうめまんべつにしさんじょう
141,北見地方,きたみちほう,0120800,北見市,きたみし,0120800,北見市公園町,きたみしこうえんちょう
